categoria,marca,modelo,motor,versao,transmissao,ar_cond,direcao,combustivel,km_etanol_cidade,km_etanol_estrada,km_gasolina_cidade,km_gasolina_estrada,ano
picape,mitsubishi,l200 triton sport,2.416v,hpe,a5,sim,hidráulica,diesel,0.0,0.0,9.8,11.8,2016
picape,mitsubishi,l200 triton sport,2.416v,hpe top,a5,sim,hidráulica,diesel,0.0,0.0,9.8,11.8,2016
picape,rely,pickup cabine dupla,1.016v,basic,m5,sim,hidráulica,gasolina,0.0,0.0,7.3,8.0,2016
picape,rely,pickup cabine dupla,1.016v,cc,m5,sim,hidráulica,gasolina,0.0,0.0,7.3,8.0,2016
picape,rely,pickup cabine dupla,1.016v,comfort,m5,sim,hidráulica,gasolina,0.0,0.0,7.3,8.0,2016
picape,rely,pickup ex basic,1.016v,ex basic,m5,não,mecânica,gasolina,0.0,0.0,8.1,8.7,2016
picape,renault,oroch,1.616v,dynamique,m5,sim,hidráulica,flex,6.6,7.5,9.6,10.9,2016
picape,renault,oroch,1.616v,expression,m5,sim,hidráulica,flex,6.6,7.5,9.6,10.9,2016
picape,renault,oroch,1.616v,outsider,m5,sim,hidráulica,flex,6.6,7.5,9.6,10.9,2016
picape,renault,oroch,2.016v,dynamique,m6,sim,hidráulica,flex,6.4,7.3,9.2,10.8,2016
picape,renault,oroch,2.016v,outsider,m6,sim,hidráulica,flex,6.4,7.3,9.2,10.8,2016
picape,renault,oroch (2017),2.016v,dynamique,m6,sim,eletro-hidráulica,flex,7.0,7.4,10.0,10.9,2016
picape,renault,oroch (2017),2.016v,dynamique(4x2),a4,sim,eletro-hidráulica,flex,5.9,7.6,8.6,10.8,2016
picape,toyota,hilux 4x2,2.716v,cd srv,a6,sim,elétrica,flex,4.8,5.6,6.9,8.1,2016
picape,toyota,hilux 4x2,2.716v,cd sr,a6,sim,elétrica,flex,4.8,5.6,6.9,8.1,2016
picape,toyota,hilux 4x4,2.716v,cd srv,a6,sim,elétrica,flex,4.8,5.6,6.9,8.1,2016
picape,toyota,hilux 4x4,2.816v,srx,a6,sim,elétrica,diesel,0.0,0.0,9.0,10.5,2016
picape,toyota,hilux 4x4,2.816v,srv,a6,sim,elétrica,diesel,0.0,0.0,9.0,10.5,2016
picape,toyota,hilux 4x4,2.816v,sr,a6,sim,elétrica,diesel,0.0,0.0,9.0,10.5,2016
picape,toyota,hilux 4x4,2.816v,std,m6,sim,elétrica,diesel,0.0,0.0,9.3,11.2,2016
picape,toyota,hilux 4x4,2.816v,sc,m6,sim,elétrica,diesel,0.0,0.0,9.3,11.2,2016
picape,toyota,hilux 4x4,2.816v,cc,m6,sim,elétrica,diesel,0.0,0.0,9.3,11.2,2016
picape,volkswagen,amarok,2.016v,se,m6,sim,hidráulica,diesel,0.0,0.0,8.5,9.3,2016
picape,volkswagen,amarok,2.016v,trendline,m6,sim,hidráulica,diesel,0.0,0.0,8.5,9.3,2016
picape,volkswagen,amarok,2.016v,trendline,a8,sim,hidráulica,diesel,0.0,0.0,8.9,9.2,2016
picape,volkswagen,amarok,2.016v,darklabel,a8,sim,hidráulica,diesel,0.0,0.0,8.9,9.2,2016
picape,volkswagen,amarok,2.016v,highline,a8,sim,hidráulica,diesel,0.0,0.0,8.9,9.2,2016
esportivo,audi,r8 (2017),5.240v,coupé,dct7,sim,elétrica,gasolina,0.0,0.0,5.2,6.8,2016
esportivo,audi,r8,5.240v,coupé (550cv),dct7,sim,elétrica,gasolina,0.0,0.0,4.8,7.5,2016
esportivo,audi,s7 sportback,4.032v,(450cv),dct7,sim,elétrica,gasolina,0.0,0.0,6.9,9.8,2016
esportivo,audi,tt,2.016v,coupé (230cv),dct6,sim,elétrica,gasolina,0.0,0.0,9.9,12.7,2016
esportivo,audi,tt,2.016v,roadster(230cv),dct6,sim,elétrica,gasolina,0.0,0.0,10.0,12.8,2016
esportivo,audi,tts,2.016v,coupé (286cv),dct6,sim,elétrica,gasolina,0.0,0.0,9.2,10.7,2016
esportivo,audi,tts,2.016v,roadster(286cv),dct6,sim,elétrica,gasolina,0.0,0.0,9.0,10.7,2016
esportivo,bmw,428i,2.016v,cabrio,a8,sim,eletro-hidráulica,gasolina,0.0,0.0,8.5,11.9,2016
esportivo,bmw,430i,2.016v,cabrio,a8,sim,eletro-hidráulica,gasolina,0.0,0.0,9.8,12.0,2016
grande,bmw,430i,2.016v,gran coupe,a8,sim,eletro-hidráulica,gasolina,0.0,0.0,9.9,12.2,2016
esportivo,bmw,m4,3.024v,cabrio,dct7,sim,eletro-hidráulica,gasolina,0.0,0.0,7.6,10.2,2016
esportivo,bmw,m4,3.024v,coupe,dct7,sim,eletro-hidráulica,gasolina,0.0,0.0,7.6,10.2,2016
esportivo,bmw,z4,2.016v,sdrive20i,a8,sim,eletro-hidráulica,gasolina,0.0,0.0,7.9,10.7,2016
esportivo,chevrolet,camaro,6.216v,2ssconversivel,a6,sim,elétrica,gasolina,0.0,0.0,5.6,8.0,2016
esportivo,chevrolet,camaro,6.216v,coupê 2ss,a6,sim,elétrica,gasolina,0.0,0.0,5.6,8.0,2016
esportivo,chevrolet,camaro (2017),6.216v,coupê 2ss,a8,sim,elétrica,gasolina,0.0,0.0,6.4,9.6,2016
esportivo,chevrolet,camaro (2017),6.216v,coupê 50th,a8,sim,elétrica,gasolina,0.0,0.0,6.4,9.6,2016
esportivo,chevrolet,camaro (2017),6.216v,2ssconversivel,a8,sim,elétrica,gasolina,0.0,0.0,6.3,9.1,2016
esportivo,ferrari,458,4.532v,speciale,dct7,sim,hidráulica,gasolina,0.0,0.0,5.4,7.3,2016
esportivo,jaguar,ftype,3.024v,cabrio,a8,sim,hidráulica,gasolina,0.0,0.0,7.2,10.0,2016
esportivo,jaguar,ftype,3.024v,coupe,a8,sim,hidráulica,gasolina,0.0,0.0,7.2,10.0,2016
esportivo,jaguar,ftype,3.024v,s cabrio,a8,sim,hidráulica,gasolina,0.0,0.0,7.1,9.9,2016
esportivo,jaguar,ftype,3.024v,s coupe,a8,sim,hidráulica,gasolina,0.0,0.0,7.1,9.9,2016
esportivo,maserati,gran,4.732v,turismos,a6,sim,hidráulica,gasolina,0.0,0.0,5.2,7.1,2016
esportivo,mercedesbenz,amg c43,3.024v,coupé,a7,sim,elétrica,gasolina,0.0,0.0,8.0,11.4,2016
esportivo,mercedesbenz,amg s 63 4m,5.532v,coupé,a7,sim,elétrica,gasolina,0.0,0.0,6.3,9.2,2016
esportivo,mercedesbenz,e250,2.016v,cabrio,a7,sim,elétrica,gasolina,0.0,0.0,9.5,13.4,2016
esportivo,mercedesbenz,e250,2.016v,coupé,a7,sim,elétrica,gasolina,0.0,0.0,9.5,13.4,2016
esportivo,mini,cooper,2.016v,s,a6,sim,eletro-hidráulica,gasolina,0.0,0.0,10.0,12.9,2016
esportivo,mini,john cooper works,2.016v,hatch 3p,a6,sim,eletro-hidráulica,gasolina,0.0,0.0,10.6,13.2,2016
esportivo,mini,cooper,2.016v,s cabrio,a6,sim,eletro-hidráulica,gasolina,0.0,0.0,10.6,13.2,2016
esportivo,porsche,911,3.024v,carrera,dct7,sim,eletro-hidráulica,gasolina,0.0,0.0,8.2,10.8,2016
esportivo,porsche,911,3.024v,carreracabriolet,dct7,sim,eletro-hidráulica,gasolina,0.0,0.0,8.2,10.8,2016
esportivo,porsche,911,3.824v,carrera 4s,dct7,sim,elétrica,gasolina,0.0,0.0,6.5,10.2,2016
esportivo,porsche,911,3.824v,carrera 4scabriolet,dct7,sim,elétrica,gasolina,0.0,0.0,6.5,10.2,2016
esportivo,porsche,911,3.824v,carrera s,dct7,sim,elétrica,gasolina,0.0,0.0,6.5,10.4,2016
esportivo,porsche,911,3.824v,carrera scabriolet,dct7,sim,elétrica,gasolina,0.0,0.0,6.5,10.4,2016
esportivo,porsche,911,4.024v,gt3,dct7,sim,elétrica,gasolina,0.0,0.0,6.0,8.2,2016
esportivo,porsche,911,3.824v,turbo,dct7,sim,elétrica,gasolina,0.0,0.0,6.6,9.5,2016
esportivo,porsche,911,3.824v,turbo s,dct7,sim,elétrica,gasolina,0.0,0.0,6.6,9.5,2016
esportivo,porsche,boxster,3.424v,gts,dct7,sim,elétrica,gasolina,0.0,0.0,7.4,10.9,2016
esportivo,porsche,boxster,3.424v,s,dct7,sim,elétrica,gasolina,0.0,0.0,7.6,10.9,2016
esportivo,porsche,boxster,2.516v,s,dct7,sim,eletro-hidráulica,gasolina,0.0,0.0,8.7,11.4,2016
esportivo,porsche,cayman,3.824v,gt4,m6,sim,elétrica,gasolina,0.0,0.0,6.3,9.1,2016
esportivo,porsche,cayman,3.424v,gts,dct7,sim,elétrica,gasolina,0.0,0.0,7.4,10.9,2016
esportivo,porsche,cayman,3.424v,s,dct7,sim,elétrica,gasolina,0.0,0.0,7.6,10.9,2016
esportivo,porsche,cayman,2.516v,s,dct7,sim,eletro-hidráulica,gasolina,0.0,0.0,8.7,11.4,2016
esportivo,porsche,panamera,4.832v,4s,dct7,sim,hidráulica,gasolina,0.0,0.0,5.6,7.8,2016
esportivo,porsche,panamera,4.832v,gts,dct7,sim,hidráulica,gasolina,0.0,0.0,5.9,8.1,2016
esportivo,porsche,panamera,3.024v,s,dct7,sim,hidráulica,gasolina,0.0,0.0,6.5,9.9,2016
esportivo,porsche,panamera,4.832v,turbo,dct7,sim,hidráulica,gasolina,0.0,0.0,5.3,7.3,2016
microcompacto,kia,picanto,1.0 - 12v,ex4/lx4 1.0 mt ff,m-5,sim,elétrica,flex,8.2,10.0,11.7,14.3,2017
microcompacto,kia,picanto,1.0 - 12v,ex4/ lx4 1.0 atff,a-4,sim,elétrica,flex,8.4,9.7,11.3,13.6,2017
microcompacto,chery,new qq,1.0-12v,1.0 look1.0 look plus1.0 smile1.0 smile plus1.0 act1.0 act plus,m-5,sim,hidráulica,gasolina,0.0,0.0,11.9,13.1,2017
microcompacto,fiat,500,1.4-8v,cult,m-5,sim,elétrica,flex,8.0,9.0,11.4,13.0,2017
microcompacto,fiat,500,1.4-8v,cult cabrio dualogic,mta-5,sim,elétrica,flex,7.9,8.8,11.4,12.9,2017
microcompacto,fiat,500,1.4-8v,cult dualogic,mta-5,sim,elétrica,flex,7.9,8.8,11.4,12.9,2017
microcompacto,fiat,500,1.4-16v,abarth,m-5,sim,elétrica,gasolina,0.0,0.0,10.5,12.2,2017
microcompacto,fiat,mobi,1.0 8v,easy,m-5,não,hidráulica,flex,9.2,10.2,13.5,15.2,2017
microcompacto,fiat,mobi,1.0 8v,easy on,m-5,sim,hidráulica,flex,8.8,9.9,12.7,14.3,2017
microcompacto,fiat,mobi,1.0 8v,like,m-5,sim,hidráulica,flex,8.8,9.9,12.7,14.3,2017
microcompacto,fiat,mobi,1.0 8v,like on,m-5,sim,hidráulica,flex,8.8,9.9,12.7,14.3,2017
microcompacto,fiat,mobi,1.0 8v,way,m-5,sim,hidráulica,flex,8.9,9.7,12.6,14.2,2017
microcompacto,fiat,mobi,1.0 8v,way on,m-5,sim,hidráulica,flex,8.9,9.7,12.6,14.2,2017
microcompacto,kia,picanto,1.0 - 12v,ex5/ lx5 1.0 ff mt,m-5,sim,elétrica,flex,7.9,10.3,11.6,15.0,2017
microcompacto,kia,picanto,1.0 - 12v,ex5/ lx5 1.0 ff at,a-4,sim,elétrica,flex,8.1,9.9,11.4,14.7,2017
sub compacto,volkswagen,up!,1.0-12v,take / run / high,m-5,sim,elétrica,flex,9.6,10.6,14.2,15.3,2017
sub compacto,volkswagen,up!,1.0-12v,run / high,mta-5,sim,elétrica,flex,9.4,10.6,14.0,15.8,2017
sub compacto,volkswagen,up!,1.0-12v,cross,m-5,sim,elétrica,flex,9.2,10.4,13.3,14.6,2017
sub compacto,volkswagen,up!,1.0-12v,cross(i-motion),mta-5,sim,elétrica,flex,9.2,9.9,13.3,14.1,2017
sub compacto,volkswagen,up! tsi,1.0-12v,move / high / black / red / white /speed,m-5,sim,elétrica,flex,9.6,11.1,13.8,16.1,2017
sub compacto,volkswagen,up! tsi,1.0-12v,cross,m-5,sim,elétrica,flex,9.5,10.4,13.7,14.7,2017
sub compacto,volkswagen,up!,1.0-12v,track,m-5,sim,elétrica,flex,9.5,10.3,13.7,14.8,2017
sub compacto,fiat,palio,1.0-8v,fire evo,m-5,não,mecânica,flex,8.7,10.4,12.2,15.3,2017
sub compacto,fiat,palio,1.0-8v,fire way,m-5,não,mecânica,flex,8.3,9.8,12.0,14.2,2017
sub compacto,fiat,novo uno,1.0-6v,attractive,m-5,sim,hidráulica,flex,9.2,10.4,13.1,15.1,2017
sub compacto,fiat,novo uno,1.0-6v,way,m-5,sim,hidráulica,flex,9.2,10.4,13.1,15.1,2017
sub compacto,fiat,novo uno,1.3 8v,sporting,m-5,sim,hidráulica,flex,9.2,10.1,12.9,14.0,2017
sub compacto,fiat,novo uno,1.3 8v,sporting dualogic,mta-5,sim,hidráulica,flex,9.3,10.1,13.2,13.7,2017
compacto,nissan,new march,1.0 - 12v,10 conforto / 10 s / 10 sv,m-5,sim,elétrica,flex,8.8,10.5,12.9,15.0,2017
compacto,nissan,new march,1.6 - 16v,16 s / 16 sv / 16 sl,m-5,sim,elétrica,flex,8.5,9.9,12.6,14.4,2017
compacto,nissan,new march,1.6 - 16v,16 sv / 16 sl,contínua,sim,elétrica,flex,7.8,9.8,11.7,14.5,2017
compacto,citroën,c3,1.2,origine / attraction / tendance / mstyle,m-5,sim,elétrica,flex,10.6,11.3,14.8,16.6,2017
compacto,citroën,c3,1.6 16v,a exclusive / a tendance / a style,a-4,sim,elétrica,flex,7.9,8.8,11.0,12.6,2017
compacto,peugeot,208,1.2,active mt / act pack mt / allure mt,m-5,sim,elétrica,flex,10.9,11.7,15.1,16.9,2017
compacto,peugeot,208,1.6 thp16v flex,gt,m-6,sim,elétrica,flex,8.2,9.5,12.0,13.8,2017
compacto,peugeot,208,1.6 16v,sport mt / griffe mt,m-5,sim,elétrica,flex,8.5,10.0,12.3,14.0,2017
compacto,peugeot,208,1.6 16v,allure at / griffe at,a-4,sim,elétrica,flex,8.1,9.1,11.7,13.0,2017
compacto,hyundai,hb20,1.0-12v,comfort / plus / style,m-5,sim,hidráulica,flex,8.5,9.9,12.5,14.1,2017
compacto,hyundai,hb20,1.6-16v,plus / style / premium / r spec,m-6,sim,hidráulica,flex,8.1,9.9,11.6,13.8,2017
compacto,hyundai,hb20,1.6-16v,plus / style / premium / r spec,a-6,sim,hidráulica,flex,7.1,9.4,9.9,12.5,2017
compacto,hyundai,hb20,1.0-12vturbo,plus / style,m-6,sim,hidráulica,flex,8.2,10.1,11.6,14.3,2017
compacto,toyota,etioshatchback,1.3-16v,x,m-6,sim,elétrica,flex,8.6,9.8,12.6,14.2,2017
compacto,toyota,etioshatchback,1.3-16v,x,a-4,sim,elétrica,flex,8.2,9.2,11.8,13.3,2017
compacto,toyota,etioshatchback,1.5-16v,xs / xls / platinum / cross,m-6,sim,elétrica,flex,8.3,9.8,12.4,14.1,2017
compacto,toyota,etioshatchback,1.5-16v,xs / xls / platinum / cross /ready,a-4,sim,elétrica,flex,8.1,9.2,11.9,13.2,2017
compacto,chevrolet,novo onix(my17),1.0l - 8v,1.0mt ls / 1.0mt lt,m-6,sim,elétrica,flex,8.8,10.5,12.9,15.3,2017
compacto,chevrolet,onix joy(my17),1.0l - 8v,10mt joye,m-6,sim,elétrica,flex,8.9,10.6,12.9,15.3,2017
compacto,chevrolet,novo onix(my17),1.4l - 8v,1.4mt lt / 1.4mt ltz / 1.4mt eff,m-6,sim,elétrica,flex,8.6,10.2,12.5,14.9,2017
compacto,chevrolet,novo onix(my17),1.4l - 8v,1.4at lt / 1.4at ltz,a-6,sim,elétrica,flex,7.9,9.6,11.7,13.9,2017
compacto,chevrolet,novo onix(my17),1.4l - 8v,1.4mt act,m-6,sim,elétrica,flex,8.3,9.4,12.4,13.8,2017
compacto,chevrolet,novo onix(my17),1.4l - 8v,1.4at act,a-6,sim,elétrica,flex,7.7,8.6,11.2,12.6,2017
compacto,volkswagen,gol,1.0-12v,city /trendline,m-5,sim,hidráulica,flex,8.9,10.4,13.1,14.9,2017
compacto,volkswagen,gol,1.0-12v,comfortline / track,m-5,sim,hidráulica,flex,8.6,10.0,12.7,14.3,2017
compacto,volkswagen,gol,1.6-8v,"trendline(rodas aro 14"")",m-5,sim,hidráulica,flex,7.9,9.7,11.5,14.0,2017
compacto,volkswagen,gol,1.6-8v,"comfortline (rodas aro 15"")/ highline(rodas aro 15"")",m-5,sim,hidráulica,flex,7.8,9.5,11.1,13.6,2017
compacto,volkswagen,gol,1.6-8v,"comfortline (rodas aro 16"")/ highline (rodas aro 16"")",m-5,sim,hidráulica,flex,7.4,8.7,10.7,12.3,2017
compacto,volkswagen,gol,1.6-8v,"comfortline (rodas aro 15"") (i-motion)/ highline (rodas aro 15"") (i-motion)",mta-5,sim,hidráulica,flex,7.7,9.2,11.1,13.1,2017
compacto,volkswagen,gol,1.6-8v,"comfortline (rodas aro 16"") (i-motion)/ highline (rodas aro 16"") (i-motion)",mta-5,sim,hidráulica,flex,7.4,8.4,10.6,11.9,2017
compacto,volkswagen,fox,1.0-12v,trendline / comfortline / track,m-5,sim,elétrica,flex,8.8,10.1,12.9,14.2,2017
compacto,volkswagen,fox,1.6-8v,"trendline (rodas aro 15"") /comfortline (rodas aro 15"") /run (rodas aro 15"")",m-5,sim,elétrica,flex,7.8,9.7,11.6,13.9,2017
compacto,volkswagen,fox,1.6-8v,comfortline (i-motion),mta-5,sim,elétrica,flex,7.8,9.0,11.2,12.7,2017
compacto,volkswagen,fox,1.6-16v,"highline (rodas aro 15"")/ pepper (rodas aro 15"")",m-6,sim,elétrica,flex,8.2,10.0,11.3,13.5,2017
compacto,volkswagen,fox,1.6-16v,"highline (rodas aro 16"")/ pepper (rodas aro 16"")",m-6,sim,elétrica,flex,7.4,8.5,10.8,12.0,2017
compacto,volkswagen,fox,1.6-16v,"highline (rodas aro 15"") (i-motion)/ pepper (rodas aro 15"") (i-motion)",mta-5,sim,elétrica,flex,8.0,9.5,11.4,13.5,2017
compacto,volkswagen,fox,1.6-16v,"highline (rodas aro 16"") (i-motion)/ pepper (rodas aro 16"") (i-motion)",mta-5,sim,elétrica,flex,7.3,8.2,10.6,11.9,2017
compacto,mini,cooper,1.5 - 12v,-,a-6,sim,eletro-hidráulica,gasolina,0.0,0.0,11.6,13.9,2017
compacto,renault,sandero,1.0-12v,authentique / expression,m5,sim,eletro-hidráulica,flex,9.5,9.6,14.2,14.1,2017
compacto,renault,sandero,1.6-16v,dynamique / expression,m5,sim,eletro-hidráulica,flex,8.6,9.2,12.8,13.4,2017
compacto,renault,sandero,1.6-16v,expression / dynamique,mta-5,sim,eletro-hidráulica,flex,8.1,8.8,11.8,12.8,2017
compacto,renault,sandero,1.6-16v,gt line,m5,sim,eletro-hidráulica,flex,8.4,8.9,12.5,13.0,2017
compacto,ford,new fiestahatch,1.0-12v,se gtdi / sel gtdi / titanium gtdi,dct-6,sim,elétrica,gasolina,0.0,0.0,12.2,15.3,2017
compacto,ford,new fiestahatch,1.6-16v,se / sel / titanium,m-5,sim,elétrica,flex,8.2,10.0,12.0,14.6,2017
compacto,ford,new fiestahatch,1.6-16v,se / sel / titanium,dct-6,sim,elétrica,flex,7.8,10.3,11.2,14.9,2017
compacto,ford,ka (5 portas),1.0-12v,se,m-5,sim,elétrica,flex,9.2,10.8,13.5,15.7,2017
compacto,ford,ka (5 portas),1.0-12v,sel,m-5,sim,elétrica,flex,9.3,10.7,13.2,15.3,2017
compacto,ford,ka (5 portas),1.5-16v,se / sel,m-5,sim,elétrica,flex,8.1,9.6,11.7,13.8,2017
compacto,fiat,novo palio,1.4-8v,attractive,m-5,sim,hidráulica,flex,7.9,9.3,11.2,13.4,2017
compacto,fiat,novo palio,1.6-16v,essence,m-5,sim,hidráulica,flex,6.9,8.2,10.1,11.9,2017
compacto,fiat,novo palio,1.6-16v,sporting,m-5,sim,hidráulica,flex,6.7,7.9,9.6,11.5,2017
compacto,fiat,novo palio,1.6-16v,sporting dualogic,mta-5,sim,hidráulica,flex,6.7,7.8,9.9,11.6,2017
compacto,fiat,punto,1.4-8v,attractive,m-5,sim,hidráulica,flex,7.2,8.5,10.3,12.4,2017
compacto,fiat,punto,1.6-16v,essence,m-5,sim,hidráulica,flex,6.6,8.1,9.7,11.7,2017
compacto,fiat,punto,1.8-16v,blackmotion,m-5,sim,hidráulica,flex,6.4,7.4,9.1,10.6,2017
compacto,fiat,punto,1.8-16v,blackmotion dualogic,mta-5,sim,hidráulica,flex,6.2,7.3,8.9,10.6,2017
compacto,fiat,novo palio,1.0-8v,attractive,m-5,sim,hidráulica,flex,7.9,9.3,11.2,13.2,2017
compacto,ford,ka hatch (2019),1.0-12v,s / se / se plus,m-5,sim,elétrica,flex,9.2,10.7,13.4,15.5,2017
compacto,ford,ka hatch (2019),1.5-12v,se / se plus,m-5,sim,elétrica,flex,8.4,10.3,12.5,15.0,2017
compacto,ford,ka hatch (2019),1.5-12v,se / se plus,a-6,sim,elétrica,flex,7.8,10.1,11.0,14.2,2017
compacto,ford,ka hatch (2019),1.5-12v,titanium,a-6,sim,elétrica,flex,7.6,10.1,10.9,14.0,2017
compacto,hyundai,hb20,1.0-12v,comfort / plus / style,m-5,sim,hidráulica,flex,8.5,9.9,12.5,14.1,2017
compacto,hyundai,hb20,1.6-16v,plus / style,m-6,sim,hidráulica,flex,8.1,9.9,11.6,13.8,2017
compacto,hyundai,hb20,1.6-16v,plus / style,a-6,sim,hidráulica,flex,7.1,9.4,9.9,12.5,2017
compacto,hyundai,hb20,1.0-12vturbo,plus / style,m-6,sim,hidráulica,flex,8.2,10.1,11.6,14.3,2017
médio,nissan,new versa,1.0 - 12v,10 conforto / 10 s,m-5,sim,elétrica,flex,8.8,10.5,12.9,15.3,2017
médio,nissan,new versa,1.6 - 16v,16 s / 16 sv / 16 sl,m-5,sim,elétrica,flex,8.4,10.0,12.6,14.4,2017
médio,nissan,new versa,1.6 - 16v,16 sv / 16 sl / 16 unique,contínua,sim,elétrica,flex,7.8,10.0,11.6,14.1,2017
médio,citroën,ds4,1.6 thp16v,so chic,a-6,sim,eletro-hidráulica,gasolina,0.0,0.0,9.9,12.4,2017
médio,peugeot,308,1.6 thp16v flex,griffe thp a / allure thp a,a-6,sim,eletro-hidráulica,flex,7.2,8.9,10.6,12.9,2017
médio,peugeot,308,1.6 16v,allure mt,m-5,sim,eletro-hidráulica,flex,7.4,8.6,10.7,12.2,2017
médio,hyundai,hb20s (2017),1.0-12v,plus / style,m-5,sim,hidráulica,flex,8.5,9.8,12.0,14.0,2017
médio,hyundai,hb20s (2017),1.6-16v,plus / style,m-6,sim,hidráulica,flex,8.1,9.8,11.5,14.0,2017
médio,hyundai,hb20s,1.6-16v,plus / style / premium,a-6,sim,hidráulica,flex,7.0,9.3,10.2,12.9,2017
médio,hyundai,hb20s,1.0-12vturbo,plus / style,m-6,sim,hidráulica,flex,8.4,10.5,11.9,15.2,2017
médio,toyota,etios sedã,1.5-16v,x / xs / xls / platinum,m-6,sim,elétrica,flex,8.5,10.3,12.5,15.0,2017
médio,toyota,etios sedã,1.5-16v,x / xs / xls / platinum,a-4,sim,elétrica,flex,8.4,10.4,12.2,14.9,2017
médio,toyota,prius,1.8-16v,nga / nga top,contínua,sim,elétrica,gasolina,0.0,0.0,18.9,17.0,2017
médio,lexus,ct200h,1.8-16v,ct200h / f sport,contínua,sim,elétrica,gasolina,0.0,0.0,15.7,14.2,2017
médio,chevrolet,novo prisma(my17),1.0l - 8v,1.0mt lt,m-6,sim,elétrica,flex,8.9,10.8,13.1,15.8,2017
médio,chevrolet,cobalt (my17),1.4l-8v,1.4 lt/ltz,m-6,sim,elétrica,flex,8.5,10.4,12.5,15.1,2017
médio,chevrolet,cobalt (my17),1.8l-8v,1.8m ltz,m-6,sim,elétrica,flex,8.3,10.4,12.1,15.1,2017
médio,chevrolet,cobalt (my17),1.8l-8v,1.8a ltz/elite,a-6,sim,elétrica,flex,7.6,10.0,11.1,14.4,2017
médio,chevrolet,novo prisma(my17),1.4l - 8v,1.4mt lt / 1.4mt ltz,m-6,sim,elétrica,flex,8.8,10.7,12.9,15.4,2017
médio,chevrolet,novo prisma(my17),1.4l - 8v,1.4at lt / 1.4at ltz,a-6,sim,elétrica,flex,8.1,10.2,11.9,14.7,2017
médio,chevrolet,prisma joy(my17),1.0l - 8v,10mt joye,m-6,sim,elétrica,flex,8.7,10.9,12.9,15.6,2017
médio,chevrolet,spin (my17),1.8l-8v,1.8l mt (5l),m-5,sim,elétrica,flex,6.8,7.5,9.7,10.8,2017
médio,chevrolet,spin (my17),1.8l-8v,1.8l mt lt (5l),m-6,sim,elétrica,flex,8.1,9.4,11.8,13.7,2017
médio,chevrolet,spin (my17),1.8l-8v,1.8l mt ls e (5l),m-6,sim,elétrica,flex,8.1,9.4,11.8,13.7,2017
médio,chevrolet,spin (my17),1.8l-8v,1.8l at lt adv (5l),a-6,sim,elétrica,flex,7.5,9.2,10.9,13.1,2017
médio,chevrolet,spin (my17),1.8l-8v,1.8l at act (5l),a-6,sim,elétrica,flex,6.9,8.4,10.1,12.0,2017
médio,volkswagen,voyage,1.0-12v,city /trendline,m-5,sim,hidráulica,flex,8.9,10.7,13.1,15.3,2017
médio,volkswagen,voyage,1.0-12v,comfortline,m-5,sim,hidráulica,flex,8.6,10.2,12.7,14.8,2017
médio,volkswagen,voyage,1.6-8v,"trendline(rodas aro 14"")",m-5,sim,hidráulica,flex,7.9,10.0,11.5,14.5,2017
médio,volkswagen,voyage,1.6-8v,"comfortline (rodas aro 15"")/ highline (rodas aro 15"")",m-5,sim,hidráulica,flex,8.0,9.9,11.6,14.1,2017
médio,volkswagen,voyage,1.6-8v,"comfortline (rodas aro 16"")/ highline (rodas aro 16"")",m-5,sim,hidráulica,flex,7.6,9.1,10.7,12.6,2017
médio,volkswagen,voyage,1.6-8v,"comfortline (rodas aro 15"") (i-motion)/ highline (rodas aro 15"") (i-motion)",mta-5,sim,hidráulica,flex,7.8,9.5,11.2,13.5,2017
médio,volkswagen,voyage,1.6-8v,"comfortline (rodas aro 16"") (i-motion)/ highline (rodas aro 16"") (i-motion)",mta-5,sim,hidráulica,flex,7.3,8.6,10.6,12.3,2017
médio,volkswagen,spacefox,1.6-8v,trendline / comfortline,m-5,sim,elétrica,flex,7.8,9.5,11.1,13.6,2017
médio,volkswagen,spacefox,1.6-8v,trendline (i-motion)/ comfortline (i-motion),mta-5,sim,elétrica,flex,7.7,9.3,11.1,13.2,2017
médio,volkswagen,spacefox,1.6-16v,"highline (rodas aro 15"")",m-6,sim,elétrica,flex,8.0,9.9,11.5,14.0,2017
médio,volkswagen,spacefox,1.6-16v,"highline (rodas aro 16"")",m-6,sim,elétrica,flex,7.2,8.3,10.4,11.9,2017
médio,volkswagen,spacefox,1.6-16v,"highline (rodas aro 15"") (i-motion)",mta-5,sim,elétrica,flex,7.9,9.5,11.3,13.6,2017
médio,volkswagen,spacefox,1.6-16v,"highline (rodas aro 16"") (i-motion)",mta-5,sim,elétrica,flex,7.0,7.5,10.1,10.9,2017
médio,volkswagen,golf tsi,1.0-16v,comfortline,m-6,sim,elétrica,flex,8.4,10.1,11.9,14.3,2017
médio,volkswagen,golf,1.6-16v,comfortline,m-5,sim,elétrica,flex,7.0,9.2,10.1,13.0,2017
médio,volkswagen,golf,1.6-16v,comfortline,a-6,sim,elétrica,flex,6.8,8.9,10.0,12.6,2017
médio,volkswagen,golf tsi,1.4-16v,highline,m-6,sim,elétrica,flex,7.9,9.5,11.6,13.6,2017
médio,volkswagen,golf tsi,1.4-16v,highline,a-6,sim,elétrica,flex,7.7,9.5,11.3,13.7,2017
